Year,Country,ISO3,Antimicrobial,DDD,Sector
2004,Greece,GRC,Macrolides,36550540.00,Retail
2004,Greece,GRC,Monobactams,1105.76,Retail
2004,Greece,GRC,"Narrow spectrum penicillins",939310.75,Retail
2004,Greece,GRC,Others,755281.53,Retail
2004,Greece,GRC,Oxazolidinones,5772.46,Retail
2004,Greece,GRC,Polymyxins,2382.00,Retail
2004,Greece,GRC,Tetracyclines,12400411.00,Retail
2004,Greece,GRC,Trimethoprim,2103332.75,Retail
2004,"Hong Kong ",HKG,Aminoglycosides,160939.98,Hospital/Retail
2004,"Hong Kong ",HKG,"Broad spectrum penicillins",23323208.15,Hospital/Retail
2004,"Hong Kong ",HKG,Carbapenems,91976.66,Hospital/Retail
2004,"Hong Kong ",HKG,Cephalosporins,9129832.41,Hospital/Retail
2004,"Hong Kong ",HKG,Chloramphenicols,203228.03,Hospital/Retail
2004,"Hong Kong ",HKG,Fluoroquinolones,4630210.04,Hospital/Retail
2004,"Hong Kong ",HKG,Glycopeptides,1801.33,Hospital/Retail
2004,"Hong Kong ",HKG,Glycylcyclines,0.00,Hospital/Retail
2004,"Hong Kong ",HKG,Lipopeptides,0.00,Hospital/Retail
2004,"Hong Kong ",HKG,Macrolides,2910985.25,Hospital/Retail
2004,"Hong Kong ",HKG,Monobactams,269.60,Hospital/Retail
2004,"Hong Kong ",HKG,"Narrow spectrum penicillins",4176602.25,Hospital/Retail
2004,"Hong Kong ",HKG,Others,63575.40,Hospital/Retail
2004,"Hong Kong ",HKG,Oxazolidinones,9593.86,Hospital/Retail
2004,"Hong Kong ",HKG,Polymyxins,0.00,Hospital/Retail
2004,"Hong Kong ",HKG,Tetracyclines,2121275.75,Hospital/Retail
2004,"Hong Kong ",HKG,Trimethoprim,527702.06,Hospital/Retail
2004,Hungary,HUN,Aminoglycosides,474288.25,Hospital/Retail
2004,Hungary,HUN,"Broad spectrum penicillins",40555499.19,Hospital/Retail
2004,Hungary,HUN,Carbapenems,91287.10,Hospital/Retail
2004,Hungary,HUN,Cephalosporins,10984692.75,Hospital/Retail
2004,Hungary,HUN,Chloramphenicols,0.00,Hospital/Retail
2004,Hungary,HUN,Fluoroquinolones,7324001.41,Hospital/Retail
2004,Hungary,HUN,Glycopeptides,42480.88,Hospital/Retail
2004,Hungary,HUN,Glycylcyclines,0.00,Hospital/Retail
2004,Hungary,HUN,Macrolides,12542431.00,Hospital/Retail
2004,Hungary,HUN,"Narrow spectrum penicillins",3198414.25,Hospital/Retail
2004,Hungary,HUN,Others,3535.06,Hospital/Retail
2004,Hungary,HUN,Oxazolidinones,174.74,Hospital/Retail
2004,Hungary,HUN,Polymyxins,0.00,Hospital/Retail
2004,Hungary,HUN,Tetracyclines,7843134.00,Hospital/Retail
2004,Hungary,HUN,Trimethoprim,5745652.50,Hospital/Retail
2004,India,IND,Aminoglycosides,71416056.00,Hospital/Retail
2004,India,IND,"Broad spectrum penicillins",647426342.03,Hospital/Retail
2004,India,IND,Carbapenems,97850.96,Hospital/Retail
2004,India,IND,Cephalosporins,537162960.00,Hospital/Retail
2004,India,IND,Chloramphenicols,24102194.00,Hospital/Retail
2004,India,IND,Fluoroquinolones,657755884.00,Hospital/Retail
2004,India,IND,Glycopeptides,161830.19,Hospital/Retail
2004,India,IND,Glycylcyclines,0.00,Hospital/Retail
2004,India,IND,Macrolides,307025952.00,Hospital/Retail
2004,India,IND,Monobactams,50047.33,Hospital/Retail
2004,India,IND,"Narrow spectrum penicillins",41498936.00,Hospital/Retail
2004,India,IND,Others,20618482.43,Hospital/Retail
2004,India,IND,Oxazolidinones,1592296.50,Hospital/Retail
2004,India,IND,Polymyxins,0.00,Hospital/Retail
2004,India,IND,Tetracyclines,335761504.00,Hospital/Retail
2004,India,IND,Trimethoprim,289310432.00,Hospital/Retail
2004,"Indonesia ",IDN,Aminoglycosides,1578954.38,Hospital/Retail
2004,"Indonesia ",IDN,"Broad spectrum penicillins",122203673.00,Hospital/Retail
2004,"Indonesia ",IDN,Carbapenems,39668.55,Hospital/Retail
2004,"Indonesia ",IDN,Cephalosporins,19243748.49,Hospital/Retail
2004,"Indonesia ",IDN,Chloramphenicols,17182872.00,Hospital/Retail
2004,"Indonesia ",IDN,Fluoroquinolones,21094157.56,Hospital/Retail
2004,"Indonesia ",IDN,Glycopeptides,5084.20,Hospital/Retail
2004,"Indonesia ",IDN,Glycylcyclines,0.00,Hospital/Retail
2004,"Indonesia ",IDN,Macrolides,25386224.00,Hospital/Retail
2004,"Indonesia ",IDN,Monobactams,12.88,Hospital/Retail
2004,"Indonesia ",IDN,"Narrow spectrum penicillins",1365692.63,Hospital/Retail
2004,"Indonesia ",IDN,Others,27620.09,Hospital/Retail
2004,"Indonesia ",IDN,Oxazolidinones,0.00,Hospital/Retail
2004,"Indonesia ",IDN,Phosphonics,21691.25,Hospital/Retail
2004,"Indonesia ",IDN,Tetracyclines,31447410.00,Hospital/Retail
2004,"Indonesia ",IDN,Trimethoprim,20120050.00,Hospital/Retail
2004,Ireland,IRL,Aminoglycosides,215624.28,Hospital/Retail
2004,Ireland,IRL,"Broad spectrum penicillins",24777436.25,Hospital/Retail
2004,Ireland,IRL,Carbapenems,44169.52,Hospital/Retail
2004,Ireland,IRL,Cephalosporins,3431709.83,Hospital/Retail
2004,Ireland,IRL,Chloramphenicols,0.00,Hospital/Retail
2004,Ireland,IRL,Fluoroquinolones,1609678.81,Hospital/Retail
2004,Ireland,IRL,Glycopeptides,102385.39,Hospital/Retail
2004,Ireland,IRL,Glycylcyclines,0.00,Hospital/Retail
2004,Ireland,IRL,Lipopeptides,0.00,Hospital/Retail
2004,Ireland,IRL,Macrolides,4514971.50,Hospital/Retail
2004,Ireland,IRL,Monobactams,2421.99,Hospital/Retail
2004,Ireland,IRL,"Narrow spectrum penicillins",3102053.50,Hospital/Retail
2004,Ireland,IRL,Others,55201.00,Hospital/Retail
2004,Ireland,IRL,Oxazolidinones,42529.04,Hospital/Retail
2004,Ireland,IRL,Polymyxins,87504.50,Hospital/Retail
2004,Ireland,IRL,Tetracyclines,6864691.00,Hospital/Retail
2004,Ireland,IRL,Trimethoprim,1402443.75,Hospital/Retail
2004,Italy,ITA,Aminoglycosides,5368410.50,Hospital/Retail
2004,Italy,ITA,"Broad spectrum penicillins",214641805.96,Hospital/Retail
2004,Italy,ITA,Carbapenems,1725360.13,Hospital/Retail
2004,Italy,ITA,Cephalosporins,88768984.00,Hospital/Retail
2004,Italy,ITA,Chloramphenicols,47996.83,Hospital/Retail
2004,Italy,ITA,Fluoroquinolones,62573748.00,Hospital/Retail
2004,Italy,ITA,Glycopeptides,2525593.75,Hospital/Retail
2004,Italy,ITA,Glycylcyclines,0.00,Hospital/Retail
2004,Italy,ITA,Lipopeptides,0.00,Hospital/Retail
2004,Italy,ITA,Macrolides,80800928.00,Hospital/Retail
2004,Italy,ITA,Monobactams,40812.19,Hospital/Retail
2004,Italy,ITA,"Narrow spectrum penicillins",464350.03,Hospital/Retail
2004,Italy,ITA,Others,2912056.69,Hospital/Retail
2004,Italy,ITA,Oxazolidinones,118689.77,Hospital/Retail
2004,Italy,ITA,Phosphonics,47043.03,Hospital/Retail
2004,Italy,ITA,Polymyxins,60958.34,Hospital/Retail
2004,Italy,ITA,Tetracyclines,12114786.00,Hospital/Retail
2004,Italy,ITA,Trimethoprim,10503841.00,Hospital/Retail
2004,"Japan ",JPN,Aminoglycosides,8299912.50,Hospital/Retail
2004,"Japan ",JPN,"Broad spectrum penicillins",124022915.50,Hospital/Retail
2004,"Japan ",JPN,Carbapenems,17468038.00,Hospital/Retail
2004,"Japan ",JPN,Cephalosporins,353048584.00,Hospital/Retail
2004,"Japan ",JPN,Chloramphenicols,258712.77,Hospital/Retail
2004,"Japan ",JPN,Fluoroquinolones,260660813.38,Hospital/Retail
2004,"Japan ",JPN,Glycopeptides,3201966.00,Hospital/Retail
2004,"Japan ",JPN,Macrolides,324987136.00,Hospital/Retail
2004,"Japan ",JPN,Monobactams,41703.14,Hospital/Retail
2004,"Japan ",JPN,"Narrow spectrum penicillins",847582.69,Hospital/Retail
2004,"Japan ",JPN,Others,31646.78,Hospital/Retail
2004,"Japan ",JPN,Oxazolidinones,2816.94,Hospital/Retail
2004,"Japan ",JPN,Phosphonics,7857078.00,Hospital/Retail
2004,"Japan ",JPN,Polymyxins,1379816.75,Hospital/Retail
2004,"Japan ",JPN,Tetracyclines,60863720.00,Hospital/Retail
2004,"Japan ",JPN,Trimethoprim,5023669.00,Hospital/Retail
2004,"Jordan ",JOR,Aminoglycosides,56196.19,Retail
2004,"Jordan ",JOR,"Broad spectrum penicillins",14002902.44,Retail
2004,"Jordan ",JOR,Carbapenems,260.29,Retail
2004,"Jordan ",JOR,Cephalosporins,4598232.03,Retail
2004,"Jordan ",JOR,Chloramphenicols,0.00,Retail
2004,"Jordan ",JOR,Fluoroquinolones,1553372.91,Retail
2004,"Jordan ",JOR,Glycopeptides,129.53,Retail
2004,"Jordan ",JOR,Macrolides,3487249.75,Retail
2004,"Jordan ",JOR,Monobactams,23.54,Retail
2004,"Jordan ",JOR,"Narrow spectrum penicillins",261311.48,Retail
2004,"Jordan ",JOR,Others,5520.21,Retail
2004,"Jordan ",JOR,Tetracyclines,1835975.88,Retail
2004,"Jordan ",JOR,Trimethoprim,819477.19,Retail
2004,"Korea, Rep.",KOR,Aminoglycosides,11758522.00,Hospital/Retail
2004,"Korea, Rep.",KOR,"Broad spectrum penicillins",186792532.13,Hospital/Retail
2004,"Korea, Rep.",KOR,Carbapenems,608588.75,Hospital/Retail
2004,"Korea, Rep.",KOR,Cephalosporins,144464278.00,Hospital/Retail
2004,"Korea, Rep.",KOR,Chloramphenicols,700098.63,Hospital/Retail
2004,"Korea, Rep.",KOR,Fluoroquinolones,44802395.38,Hospital/Retail
2004,"Korea, Rep.",KOR,Glycopeptides,938837.38,Hospital/Retail
2004,"Korea, Rep.",KOR,Glycylcyclines,0.00,Hospital/Retail
2004,"Korea, Rep.",KOR,Macrolides,60040492.00,Hospital/Retail
2004,"Korea, Rep.",KOR,Monobactams,76522.83,Hospital/Retail
2004,"Korea, Rep.",KOR,"Narrow spectrum penicillins",54774.66,Hospital/Retail
2004,"Korea, Rep.",KOR,Others,675806.97,Hospital/Retail
2004,"Korea, Rep.",KOR,Oxazolidinones,5613.99,Hospital/Retail
2004,"Korea, Rep.",KOR,Phosphonics,1176.86,Hospital/Retail
2004,"Korea, Rep.",KOR,Polymyxins,0.00,Hospital/Retail
2004,"Korea, Rep.",KOR,Tetracyclines,29511342.00,Hospital/Retail
2004,"Korea, Rep.",KOR,Trimethoprim,10379429.00,Hospital/Retail
2004,"Kuwait ",KWT,Aminoglycosides,1517.52,Retail
2004,"Kuwait ",KWT,"Broad spectrum penicillins",1687944.57,Retail
2004,"Kuwait ",KWT,Carbapenems,1187.28,Retail
2004,"Kuwait ",KWT,Cephalosporins,1120739.52,Retail
2004,"Kuwait ",KWT,Fluoroquinolones,398843.36,Retail
2004,"Kuwait ",KWT,Glycopeptides,28.54,Retail
2004,"Kuwait ",KWT,Macrolides,794001.88,Retail
2004,"Kuwait ",KWT,Monobactams,6.04,Retail
2004,"Kuwait ",KWT,"Narrow spectrum penicillins",1625.03,Retail
2004,"Kuwait ",KWT,Others,14473.94,Retail
2004,"Kuwait ",KWT,Tetracyclines,294123.72,Retail
2004,"Kuwait ",KWT,Trimethoprim,76076.38,Retail
2004,Latvia,LVA,Aminoglycosides,202809.11,Retail
2004,Latvia,LVA,"Broad spectrum penicillins",4789943.44,Retail
2004,Latvia,LVA,Carbapenems,648.40,Retail
2004,Latvia,LVA,Cephalosporins,386153.43,Retail
2004,Latvia,LVA,Chloramphenicols,59997.77,Retail
2004,Latvia,LVA,Fluoroquinolones,770493.25,Retail
2004,Latvia,LVA,Glycopeptides,202.48,Retail
2004,Latvia,LVA,Glycylcyclines,0.00,Retail
2004,Latvia,LVA,Macrolides,820431.13,Retail
2004,Latvia,LVA,Monobactams,26.56,Retail
2004,Latvia,LVA,"Narrow spectrum penicillins",89532.86,Retail
2004,Latvia,LVA,Others,726.13,Retail
2004,Latvia,LVA,Oxazolidinones,0.00,Retail
2004,Latvia,LVA,Polymyxins,0.00,Retail
2004,Latvia,LVA,Tetracyclines,2154888.00,Retail
2004,Latvia,LVA,Trimethoprim,984433.00,Retail
2004,"Lebanon ",LBN,Aminoglycosides,94221.18,Retail
2004,"Lebanon ",LBN,"Broad spectrum penicillins",16698621.46,Retail
2004,"Lebanon ",LBN,Carbapenems,8009.79,Retail
2004,"Lebanon ",LBN,Cephalosporins,4599062.98,Retail
2004,"Lebanon ",LBN,Chloramphenicols,4144.47,Retail
2004,"Lebanon ",LBN,Fluoroquinolones,2839608.05,Retail
2004,"Lebanon ",LBN,Glycopeptides,2880.25,Retail
2004,"Lebanon ",LBN,Glycylcyclines,0.00,Retail
2004,"Lebanon ",LBN,Macrolides,2911238.25,Retail
2004,"Lebanon ",LBN,Monobactams,726.31,Retail
2004,"Lebanon ",LBN,"Narrow spectrum penicillins",335680.66,Retail
2004,"Lebanon ",LBN,Others,101664.11,Retail
2004,"Lebanon ",LBN,Oxazolidinones,0.00,Retail
2004,"Lebanon ",LBN,Polymyxins,0.00,Retail
2004,"Lebanon ",LBN,Tetracyclines,3508473.50,Retail
2004,"Lebanon ",LBN,Trimethoprim,553164.56,Retail
2004,Lithuania,LTU,Aminoglycosides,1890973.88,Hospital/Retail
2004,Lithuania,LTU,"Broad spectrum penicillins",11483979.94,Hospital/Retail
2004,Lithuania,LTU,Carbapenems,10037.07,Hospital/Retail
2004,Lithuania,LTU,Cephalosporins,964875.69,Hospital/Retail
2004,Lithuania,LTU,Chloramphenicols,38699.59,Hospital/Retail
2004,Lithuania,LTU,Fluoroquinolones,1692327.66,Hospital/Retail
2004,Lithuania,LTU,Glycopeptides,14955.68,Hospital/Retail
2004,Lithuania,LTU,Glycylcyclines,0.00,Hospital/Retail
2004,Lithuania,LTU,Macrolides,2050518.00,Hospital/Retail
2004,Lithuania,LTU,"Narrow spectrum penicillins",1034486.88,Hospital/Retail
2004,Lithuania,LTU,Others,342382.17,Hospital/Retail
2004,Lithuania,LTU,Oxazolidinones,235.00,Hospital/Retail
2004,Lithuania,LTU,Polymyxins,0.00,Hospital/Retail
2004,Lithuania,LTU,Tetracyclines,5830878.50,Hospital/Retail
2004,Lithuania,LTU,Trimethoprim,1017711.94,Hospital/Retail
2004,Luxembourg,LUX,Aminoglycosides,9025.08,Retail
2004,Luxembourg,LUX,"Broad spectrum penicillins",1933558.24,Retail
2004,Luxembourg,LUX,Carbapenems,109.43,Retail
2004,Luxembourg,LUX,Cephalosporins,714841.13,Retail
2004,Luxembourg,LUX,Chloramphenicols,113.37,Retail
2004,Luxembourg,LUX,Fluoroquinolones,476527.43,Retail
2004,Luxembourg,LUX,Glycopeptides,139.07,Retail
2004,Luxembourg,LUX,Macrolides,476475.88,Retail
2004,Luxembourg,LUX,Monobactams,3.62,Retail
2004,Luxembourg,LUX,"Narrow spectrum penicillins",60976.38,Retail
2004,Luxembourg,LUX,Others,549.75,Retail
2004,Luxembourg,LUX,Polymyxins,275.33,Retail
2004,Luxembourg,LUX,Tetracyclines,326462.88,Retail
2004,Luxembourg,LUX,Trimethoprim,54162.82,Retail
2004,"Malaysia ",MYS,Aminoglycosides,177560.81,Hospital/Retail
2004,"Malaysia ",MYS,"Broad spectrum penicillins",35296891.00,Hospital/Retail
2004,"Malaysia ",MYS,Carbapenems,52989.97,Hospital/Retail
2004,"Malaysia ",MYS,Cephalosporins,11680253.94,Hospital/Retail
2004,"Malaysia ",MYS,Chloramphenicols,775674.56,Hospital/Retail
2004,"Malaysia ",MYS,Fluoroquinolones,2054576.17,Hospital/Retail
2004,"Malaysia ",MYS,Glycopeptides,5268.97,Hospital/Retail
2004,"Malaysia ",MYS,Glycylcyclines,0.00,Hospital/Retail
2004,"Malaysia ",MYS,Lipopeptides,0.00,Hospital/Retail
2004,"Malaysia ",MYS,Macrolides,10419175.00,Hospital/Retail
2004,"Malaysia ",MYS,Monobactams,0.00,Hospital/Retail
2004,"Malaysia ",MYS,"Narrow spectrum penicillins",11829701.00,Hospital/Retail
2004,"Malaysia ",MYS,Others,266992.13,Hospital/Retail
2004,"Malaysia ",MYS,Oxazolidinones,1906.48,Hospital/Retail
2004,"Malaysia ",MYS,Polymyxins,0.00,Hospital/Retail
2004,"Malaysia ",MYS,Tetracyclines,6776578.50,Hospital/Retail
2004,"Malaysia ",MYS,Trimethoprim,6352688.50,Hospital/Retail
2004,"Mexico ",MEX,Aminoglycosides,6453894.50,Hospital/Retail
2004,"Mexico ",MEX,"Broad spectrum penicillins",149822319.10,Hospital/Retail
2004,"Mexico ",MEX,Carbapenems,475726.81,Hospital/Retail
2004,"Mexico ",MEX,Cephalosporins,33545228.75,Hospital/Retail
2004,"Mexico ",MEX,Chloramphenicols,1774580.25,Hospital/Retail
2004,"Mexico ",MEX,Fluoroquinolones,36343312.56,Hospital/Retail
2004,"Mexico ",MEX,Glycopeptides,87020.27,Hospital/Retail
2004,"Mexico ",MEX,Glycylcyclines,0.00,Hospital/Retail
2004,"Mexico ",MEX,Lipopeptides,0.00,Hospital/Retail
2004,"Mexico ",MEX,Macrolides,34184168.00,Hospital/Retail
2004,"Mexico ",MEX,Monobactams,1383.90,Hospital/Retail
2004,"Mexico ",MEX,"Narrow spectrum penicillins",14869494.00,Hospital/Retail
2004,"Mexico ",MEX,Others,9932457.89,Hospital/Retail
2004,"Mexico ",MEX,Oxazolidinones,15063.52,Hospital/Retail
2004,"Mexico ",MEX,Phosphonics,2754868.25,Hospital/Retail
2004,"Mexico ",MEX,Tetracyclines,47350756.00,Hospital/Retail
2004,"Mexico ",MEX,Trimethoprim,60682060.00,Hospital/Retail
2004,"Morocco ",MAR,Aminoglycosides,1223747.75,Retail
2004,"Morocco ",MAR,"Broad spectrum penicillins",48479794.50,Retail
2004,"Morocco ",MAR,Carbapenems,591.67,Retail
2004,"Morocco ",MAR,Cephalosporins,2583447.20,Retail
2004,"Morocco ",MAR,Chloramphenicols,2432398.50,Retail
2004,"Morocco ",MAR,Fluoroquinolones,6412481.04,Retail
2004,"Morocco ",MAR,Glycopeptides,1568.11,Retail
2004,"Morocco ",MAR,Macrolides,6701704.00,Retail
2004,"Morocco ",MAR,"Narrow spectrum penicillins",9224841.00,Retail
2004,"Morocco ",MAR,Others,207224.03,Retail
2004,"Morocco ",MAR,Polymyxins,8927.67,Retail
2004,"Morocco ",MAR,Tetracyclines,8651176.00,Retail
2004,"Morocco ",MAR,Trimethoprim,5801421.50,Retail
2004,"New Zealand",NZL,Aminoglycosides,281934.06,Hospital/Retail
2004,"New Zealand",NZL,"Broad spectrum penicillins",28172783.75,Hospital/Retail
2004,"New Zealand",NZL,Carbapenems,19876.34,Hospital/Retail
2004,"New Zealand",NZL,Cephalosporins,1720161.22,Hospital/Retail
2004,"New Zealand",NZL,Chloramphenicols,15.76,Hospital/Retail
2004,"New Zealand",NZL,Fluoroquinolones,1120743.60,Hospital/Retail
2004,"New Zealand",NZL,Glycopeptides,18782.73,Hospital/Retail
2004,"New Zealand",NZL,Glycylcyclines,0.00,Hospital/Retail
2004,"New Zealand",NZL,Lipopeptides,0.00,Hospital/Retail
2004,"New Zealand",NZL,Macrolides,4021751.25,Hospital/Retail
2004,"New Zealand",NZL,Monobactams,1053.25,Hospital/Retail
2004,"New Zealand",NZL,"Narrow spectrum penicillins",3806455.25,Hospital/Retail
2004,"New Zealand",NZL,Others,11148.96,Hospital/Retail
2004,"New Zealand",NZL,Oxazolidinones,409.74,Hospital/Retail
2004,"New Zealand",NZL,Polymyxins,2795.67,Hospital/Retail
2004,"New Zealand",NZL,Tetracyclines,11013924.00,Hospital/Retail
2004,"New Zealand",NZL,Trimethoprim,1811865.75,Hospital/Retail
2004,Norway,NOR,Aminoglycosides,323980.31,Hospital/Retail
2004,Norway,NOR,"Broad spectrum penicillins",4478651.77,Hospital/Retail
2004,Norway,NOR,Carbapenems,54600.83,Hospital/Retail
2004,Norway,NOR,Cephalosporins,775106.41,Hospital/Retail
2004,Norway,NOR,Chloramphenicols,748.51,Hospital/Retail
2004,Norway,NOR,Fluoroquinolones,1093672.94,Hospital/Retail
2004,Norway,NOR,Glycopeptides,20288.15,Hospital/Retail
2004,Norway,NOR,Glycylcyclines,0.00,Hospital/Retail
2004,Norway,NOR,Lipopeptides,0.00,Hospital/Retail
2004,Norway,NOR,Macrolides,3375093.75,Hospital/Retail
2004,Norway,NOR,Monobactams,967.34,Hospital/Retail
2004,Norway,NOR,"Narrow spectrum penicillins",5536960.50,Hospital/Retail
2004,Norway,NOR,Others,19604.85,Hospital/Retail
2004,Norway,NOR,Oxazolidinones,11038.78,Hospital/Retail
2004,Norway,NOR,Polymyxins,5596.67,Hospital/Retail
2004,Norway,NOR,Tetracyclines,6094913.00,Hospital/Retail
2004,Norway,NOR,Trimethoprim,2218757.75,Hospital/Retail
2004,"Pakistan ",PAK,Aminoglycosides,23585618.00,Retail
2004,"Pakistan ",PAK,"Broad spectrum penicillins",350283498.00,Retail
2004,"Pakistan ",PAK,Carbapenems,40272.49,Retail
2004,"Pakistan ",PAK,Cephalosporins,87031964.00,Retail
2004,"Pakistan ",PAK,Chloramphenicols,9088022.00,Retail
2004,"Pakistan ",PAK,Fluoroquinolones,62758502.25,Retail
2004,"Pakistan ",PAK,Glycopeptides,15008.80,Retail
2004,"Pakistan ",PAK,Glycylcyclines,0.00,Retail
2004,"Pakistan ",PAK,Macrolides,83453200.00,Retail
2004,"Pakistan ",PAK,Monobactams,9146.03,Retail
2004,"Pakistan ",PAK,"Narrow spectrum penicillins",1018235.81,Retail
2004,"Pakistan ",PAK,Others,296059.30,Retail
2004,"Pakistan ",PAK,Oxazolidinones,0.00,Retail
2004,"Pakistan ",PAK,Phosphonics,3664351.50,Retail
2004,"Pakistan ",PAK,Tetracyclines,166964880.00,Retail
2004,"Pakistan ",PAK,Trimethoprim,120510040.00,Retail
2004,"Peru ",PER,Aminoglycosides,1002260.50,Retail
2004,"Peru ",PER,"Broad spectrum penicillins",32419428.08,Retail
2004,"Peru ",PER,Carbapenems,2521.62,Retail
2004,"Peru ",PER,Cephalosporins,2479501.31,Retail
2004,"Peru ",PER,Chloramphenicols,327502.00,Retail
2004,"Peru ",PER,Fluoroquinolones,4671827.98,Retail
2004,"Peru ",PER,Glycopeptides,209.36,Retail
2004,"Peru ",PER,Glycylcyclines,0.00,Retail
2004,"Peru ",PER,Macrolides,4757537.00,Retail
2004,"Peru ",PER,Monobactams,110.45,Retail
2004,"Peru ",PER,"Narrow spectrum penicillins",4137076.00,Retail
2004,"Peru ",PER,Others,179340.20,Retail
2004,"Peru ",PER,Phosphonics,0.00,Retail
2004,"Peru ",PER,Tetracyclines,3926776.00,Retail
2004,"Peru ",PER,Trimethoprim,3948589.00,Retail
2004,"Philippines ",PHL,Aminoglycosides,359623.06,Hospital/Retail
2004,"Philippines ",PHL,"Broad spectrum penicillins",76317964.47,Hospital/Retail
2004,"Philippines ",PHL,Carbapenems,117448.55,Hospital/Retail
2004,"Philippines ",PHL,Cephalosporins,25723947.13,Hospital/Retail
2004,"Philippines ",PHL,Chloramphenicols,1058431.00,Hospital/Retail
2004,"Philippines ",PHL,Fluoroquinolones,12275130.34,Hospital/Retail
2004,"Philippines ",PHL,Glycopeptides,5638.11,Hospital/Retail
2004,"Philippines ",PHL,Glycylcyclines,0.00,Hospital/Retail
2004,"Philippines ",PHL,Lipopeptides,0.00,Hospital/Retail
2004,"Philippines ",PHL,Macrolides,11706084.00,Hospital/Retail
2004,"Philippines ",PHL,Monobactams,751.66,Hospital/Retail
2004,"Philippines ",PHL,"Narrow spectrum penicillins",13446660.00,Hospital/Retail
2004,"Philippines ",PHL,Others,8763969.95,Hospital/Retail
2004,"Philippines ",PHL,Oxazolidinones,2479.51,Hospital/Retail
2004,"Philippines ",PHL,Tetracyclines,4103362.75,Hospital/Retail
2004,"Philippines ",PHL,Trimethoprim,12020894.00,Hospital/Retail
2004,Poland,POL,Aminoglycosides,5087165.50,Hospital/Retail
2004,Poland,POL,"Broad spectrum penicillins",128496339.00,Hospital/Retail
2004,Poland,POL,Carbapenems,191677.33,Hospital/Retail
2004,Poland,POL,Cephalosporins,34047843.00,Hospital/Retail
2004,Poland,POL,Chloramphenicols,245.38,Hospital/Retail
2004,Poland,POL,Fluoroquinolones,18097482.63,Hospital/Retail
2004,Poland,POL,Glycopeptides,86062.16,Hospital/Retail
2004,Poland,POL,Glycylcyclines,0.00,Hospital/Retail
2004,Poland,POL,Lipopeptides,0.00,Hospital/Retail
2004,Poland,POL,Macrolides,38069188.00,Hospital/Retail
